	SZAXPI003409-8	SZAXPI003410-3	SZAXPI003411-6	SZAXPI003412-1	SZAXPI003413-4	SZAXPI003414-3	SZAXPI003415-12	SZAXPI003416-4	SZAXPI003417-4	SZAXPI003418-8	SZAXPI003419-6	SZAXPI003420-4	SZAXPI003421-5	SZAXPI003422-11	SZAXPI003423-8	SZAXPI003424-12	SZAXPI003425-1	SZAXPI003426-11	SZAXPI003427-1	SZAXPI003428-6	SZAXPI003429-3	SZAXPI003430-5	SZAXPI003431-1	SZAXPI003432-12	SZAXPI003433-7	SZAXPI003434-7	SZAXPI003435-11	SZAXPI003436-7	SZAXPI003437-3	SZAXPI015209-133	SZAXPI015210-17	SZAXPI015211-166	SZAXPI015212-113	SZAXPI015213-15	SZAXPI015214-19	SZAXPI015215-20	SZAXPI015216-169	SZAXPI015217-140	SZAXPI015218-16	SZAXPI015219-129	SZAXPI015220-136	SZAXPI015221-142	SZAXPI015222-123	SZAXPI015223-158	SZAXPI015224-13	SZAXPI015225-18	SZAXPI015226-14	SZAXPI015227-13	SZAXPI015228-14	SZAXPI015229-15	SZAXPI015230-16	SZAXPI015231-17	SZAXPI015232-18	SZAXPI015233-19	SZAXPI015234-20	SZAXPI015235-21	SZAXPI015237-23	SZAXPI015238-24	SZAXPI015239-25	SZAXPI015240-26	SZAXPI015241-27	SZAXPI015242-30	SZAXPI015243-31	SZAXPI015244-32	SZAXPI015245-33	SZAXPI015246-34	SZAXPI015247-35	SZAXPI015248-36	SZAXPI015249-37	SZAXPI015250-39	SZAXPI015251-41	SZAXPI015252-43	SZAXPI015253-44	SZAXPI015254-45	SZAXPI015255-46	SZAXPI015256-47	SZAXPI015257-56	SZAXPI015258-57	SZAXPI015259-62	SZAXPI015260-74	SZAXPI015261-75	SZAXPI015262-79	SZAXPI015263-84	SZAXPI015264-87	SZAXPI015265-88	SZAXPI015266-89	SZAXPI015267-102	SZAXPI015268-109	SZAXPI015269-94	SZAXPI015270-90	SZAXPI015271-93	SZAXPI015272-108	SZAXPI015273-95	SZAXPI015274-111	SZAXPI017451-16	SZAXPI017452-17	SZAXPI017453-19	SZAXPI017454-20	SZAXPI017455-21	SZAXPI017456-23	SZAXPI017457-24	SZAXPI017458-25	SZAXPI017459-26	SZAXPI017460-27	SZAXPI017461-32	SZAXPI017462-33	SZAXPI017463-36	SZAXPI017464-37	SZAXPI017465-43	SZAXPI017466-84	SZAXPI017467-87	SZAXPI017468-88	SZAXPI017580-90	SZAXPI017581-93	SZAXPI017582-94	SZAXPI017583-102	SZAXPI017584-108	SZAXPI017585-109	SZAXPI017586-111	SZAXPI017587-113	SZAXPI017588-123	SZAXPI017589-133	SZAXPI017590-136	SZAXPI017591-140	SZAXPI017592-142	SZAXPI017593-158	SZAXPI017594-166	SZAXPI017595-169
number_reads	60749206	52854792	59873382	55761702	64434830	52102228	62456910	60073374	61229038	61472286	64164216	66150638	60074902	57351612	29589862	58546892	56584998	51292156	54116632	56648482	57035188	62258080	45637278	58822118	56134340	60820472	61937738	59665954	57476278	62349482	71617186	47029284	63330138	62319068	72370444	68159682	61187040	57034986	61334626	50308904	43205192	68438974	72260226	62569760	58539128	59984388	53627618	66064102	70428992	61617318	68472136	69534266	68004090	72077438	59159772	67478554	67318902	63843786	63808150	60520634	52698148	52788942	57114396	58591508	49693868	47524484	55499678	46313860	48490500	56707948	44019090	44904362	61595372	57962360	56561906	61955812	54321366	77263508	55579348	59038886	62784088	61975626	51471774	58364678	60676490	63341086	55190022	60252226	62929376	63280364	43217884	44188276	60671012	63322690	63781394	65133586	52187750	56903946	51245744	51812238	62149784	55720964	36891208	38931972	35025672	38286210	38421068	36345768	37024436	40407172	42423706	10961564	48287820	37627614	50539146	40240288	44341480	65450728	57315876	59042440	58518194	49356502	51070446	58080274	57219434	66186116	58789886	63339956
number_bases	5782402056	4958196559	5674034861	5343486861	6090719237	4952005733	5958738352	5634395962	5802081901	5848388244	6128118370	6312390149	5750793357	5366059753	2820598675	5593003062	5352993848	4898058708	5167203436	5260734071	5434611996	5963691551	4319033464	5458804627	5409995654	5746098424	5870370380	5620259779	5477743161	5867266433	6779395176	4324269958	5953975242	6116520802	7071081405	6648869146	5583533631	5490157283	6005812224	4798011366	4215741721	6659496745	7063847425	6074413096	5388058294	5805169579	5270117008	6435852633	6895320232	5938321460	6673610903	6814348601	6660180016	7024760687	5749744210	6628831167	6575946140	5974605135	6256894354	5934000840	4931948740	5154274247	5567635662	5725708568	4743989231	4605248434	5228553296	4284823360	4421327366	5532795294	4087572754	4378527165	6031404940	5452370978	5286392158	5913649423	5122974616	7565053111	5461060156	5409790102	6142339703	6072275849	4783479071	5705212005	5953705467	6214859452	5067016252	5847463811	5841330956	5963817711	4208577504	4325874871	5963396124	5988073670	6159612826	6291809354	4805566759	5300707451	4788302397	4853435538	5802726469	5228621466	3565318892	3719245972	3387430279	3694689270	3696564849	3525605588	3514766749	3836371213	4080498548	1077534564	4645971246	3592068766	4977096921	3861481843	4339363261	6454082758	5593184628	5796676630	5738342166	4855210014	4993945911	5690446732	5584524714	6469426091	5787105961	6222135039
minimum_read_length	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
median_read_length	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
curator	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi
NCBI_accession	ERR1018185	ERR1018186	ERR1018187	ERR1018188	ERR1018189	ERR1018190	ERR1018191	ERR1018192	ERR1018193	ERR1018194	ERR1018195	ERR1018196	ERR1018197	ERR1018198	ERR1018199	ERR1018200	ERR1018201	ERR1018202	ERR1018203	ERR1018204	ERR1018205	ERR1018206	ERR1018207	ERR1018208	ERR1018209	ERR1018210	ERR1018211	ERR1018212	ERR1018213	ERR1018214	ERR1018215	ERR1018216	ERR1018217	ERR1018218	ERR1018219	ERR1018220	ERR1018221	ERR1018222	ERR1018223	ERR1018224	ERR1018225	ERR1018226	ERR1018227	ERR1018228	ERR1018229	ERR1018230	ERR1018231	ERR1018232	ERR1018233	ERR1018234	ERR1018235	ERR1018236	ERR1018237	ERR1018238	ERR1018239	ERR1018240	ERR1018241	ERR1018242	ERR1018243	ERR1018244	ERR1018245	ERR1018246	ERR1018247	ERR1018248	ERR1018249	ERR1018250	ERR1018251	ERR1018252	ERR1018253	ERR1018254	ERR1018255	ERR1018256	ERR1018257	ERR1018258	ERR1018259	ERR1018260	ERR1018261	ERR1018262	ERR1018263	ERR1018264	ERR1018265	ERR1018266	ERR1018267	ERR1018268	ERR1018269	ERR1018270	ERR1018271	ERR1018272	ERR1018273	ERR1018274	ERR1018275	ERR1018276	ERR1018277	ERR1018278	ERR1018279	ERR1018280	ERR1018281	ERR1018282	ERR1018283	ERR1018284	ERR1018285	ERR1018286	ERR1018287	ERR1018288	ERR1018289	ERR1018290	ERR1018291	ERR1018292	ERR1018293	ERR1018294	ERR1018295	ERR1018296	ERR1018297	ERR1018298	ERR1018299	ERR1018300	ERR1018301	ERR1018302	ERR1018303	ERR1018304	ERR1018305	ERR1018306	ERR1018307	ERR1018308	ERR1018309	ERR1018310	ERR1018311	ERR1018312
k__Bacteria	98.80789	99.9972	75.21588	99.99682	99.25649	94.47816	99.98368	100	99.9969	98.77049	100	95.47397	99.95335	99.7814	99.98905	99.96101	75.27158	45.24142	99.99654	100	99.93425	99.9851	100	100	99.96934	100	97.17433	99.97991	99.87119	100	99.96098	100	99.86817	100	100	99.99676	100	95.88239	99.63087	99.95865	99.4582	99.991	100	98.46321	99.92392	99.9929	100	99.96408	100	99.99738	99.08704	99.99837	99.99596	99.99572	100	99.49067	99.98233	99.99828	100	99.97932	98.24355	99.88632	99.99792	99.99211	78.41657	99.94589	99.97027	99.99799	100	99.48474	98.45364	99.5637	99.97385	99.98769	100	99.99873	99.96911	99.97001	99.99598	100	99.99691	99.96	100	97.94427	99.99028	99.99504	99.99857	97.80786	100	99.98879	100	99.97099	99.93353	99.99853	100	99.96272	99.98064	36.18861	100	99.99196	94.2599	99.9863	99.68464	100	99.93239	99.99571	90.04981	99.98434	99.98248	99.97025	99.99717	99.91958	99.99293	98.92393	99.98726	99.97416	99.97715	99.96145	99.98437	99.9877	95.02408	100	99.69325	99.99028	99.9942	99.98468	99.93554	99.99422
k__Viruses	0.59914	0.0028	0.03881	0	0.74351	5.52063	0.01547	0	0	1.22867	0	0	0.00131	0.2186	0.01095	0.01766	24.72842	54.74063	0.00346	0	0	0.0149	0	0	0.02097	0	2.81189	0	0.12469	0	0.00421	0	0.00537	0	0	0.00324	0	0.00896	0.36913	0.00268	0.01478	0.009	0	0.01842	0.07252	0.0071	0	0.03592	0	0	0.0102	0.00163	0.00404	0	0	0.00536	0.01767	0.00121	0	0.00638	1.75645	0.00197	0.00208	0.00789	21.57478	0.00185	0.0266	0.00201	0	0.51276	0.00364	0.02421	0.02615	0.01231	0	0.00127	0.02242	0.02852	0.00298	0	0.00309	0.04	0	0.00703	0.00236	0.00496	0.00143	0.03736	0	0.01121	0	0.02901	0.06647	0.00147	0	0.00685	0.01936	63.79942	0	0.00804	0.03498	0.00943	0.31001	0	0.00585	0.00429	1.28806	0.00697	0.01752	0.02975	0.00283	0	0.00707	0.01367	0.01274	0.00586	0.02285	0.03855	0.01563	0.0123	4.96804	0	0.22331	0.00972	0.0058	0.01532	0.06446	0.00578
k__Archaea	0.59297	0	24.74531	0.00318	0	0.00121	0.00085	0	0.0031	0.00084	0	4.52603	0.04534	0	0	0.01909	0	0.01796	0	0	0	0	0	0	0	0	0.01378	0.02009	0	0	0	0	0	0	0	0	0	4.10864	0	0	0.52702	0	0	1.51837	0	0	0	0	0	0	0.90276	0	0	0	0	0.50397	0	0.00051	0	0.0143	0	0.11171	0	0	0.00864	0.05226	0.00313	0	0	0.0025	1.54272	0.41209	0	0	0	0	0	0	0	0	0	0	0	2.0487	0	0	0	2.15478	0	0	0	0	0	0	0	0	0	0.01197	0	0	5.70511	0.00426	0	0	0.04881	0	8.66213	0.00869	0	0	0	0.08042	0	1.0624	0	0.01998	0	0	0	0	0.00787	0	0.08231	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia	31.87952	19.43741	0.01785	7.70884	17.78972	0.00752	0.00811	0.01055	0.01272	0.40143	0.00785	0.03696	0.03888	0.011	0.0302	14.41576	0.08382	0.05183	7.59361	62.66963	0.01094	0.35047	0.0086	0.01301	0.00657	0.92547	1.0843	0.47078	0.17656	0	0	0.0186	0	0	0.0046	0.0117	12.72015	38.96888	0.52751	0	0	0.13174	0	0	0.07121	13.80408	3.18677	0.58494	0	0	0.04731	5.64777	0	0.00328	4.96272	0	0	0	0	0.44458	0.00457	0	0.01755	0	0.13858	0.0038	1.61294	0	0	0.34924	3.51954	0.03041	0	0	0.90478	0.22513	0	0.56423	0	0	0.79035	0	5.69791	0	0	0	0.0581	0.00258	1.05504	0.18632	0.10644	0	0	0	0	0	12.4712	0.00481	0	0	0	0	0	0	9.89248	0.00644	0	0	43.02209	2.69769	0.01441	0	0.07208	21.78452	0	0.00836	0.01433	7.63622	0	0.23215	0	0	0.03331	0.1593	3.17965	0	0	0.04896
k__Bacteria|p__Firmicutes	30.72409	37.43995	21.16644	64.88595	28.17715	9.39823	58.65965	51.22363	22.14662	27.233	20.63275	41.36102	33.26482	66.37159	58.30688	64.46211	18.64801	5.51228	25.43836	30.17613	42.02295	31.60077	38.71383	10.56196	37.84607	34.87638	51.04784	44.94964	78.96876	34.53688	64.65922	47.32311	75.58488	56.15879	14.77998	60.22961	53.45225	20.32472	45.3179	85.90859	41.65919	70.81418	61.61869	70.86081	85.43527	31.30446	34.5518	84.02461	25.42889	3.5026	67.89767	15.25129	24.54881	79.80752	60.02748	52.5006	24.14393	41.25161	3.10979	27.05885	73.38042	71.03	18.46031	55.4566	29.93099	82.90185	39.22465	89.48652	57.95472	58.03771	41.90168	60.08202	74.86505	36.63952	66.79261	45.89039	72.8085	76.93952	72.04138	32.70677	26.40586	51.15449	48.80389	59.49182	39.39252	47.42719	16.62463	34.97067	60.88437	56.95934	71.24925	53.85313	81.23917	69.70166	11.98101	67.24926	38.92872	23.32638	79.34749	66.80666	44.43751	68.19712	74.00574	55.98472	24.50404	56.66258	22.93153	40.95501	26.86768	53.05244	33.44723	41.37835	40.91252	58.86513	20.62892	28.01227	13.92492	30.41054	51.60499	77.02325	45.53451	28.23411	34.52145	87.88822	79.67949	57.11486	79.88749	26.01793
k__Bacteria|p__Proteobacteria	20.1264	7.33189	0.55901	3.6672	1.77801	2.51267	20.81013	6.49601	30.45619	26.91663	3.93709	3.54921	2.74796	10.25801	1.19474	0.6059	7.78894	24.52411	4.60694	3.06442	4.1898	0.78381	3.85563	87.12349	5.84135	2.76201	1.44413	2.03442	9.87262	1.73444	2.94781	2.62697	10.20689	3.67198	15.23894	2.23374	2.51028	0.78199	6.81778	5.47062	3.17366	0.72881	2.93906	0.15824	1.72213	3.02663	5.33224	5.60558	1.33401	95.75838	0.62317	3.71813	18.97159	4.57966	5.64927	4.41781	5.48941	45.00335	2.01322	1.9116	9.8931	3.59428	62.88838	15.97685	2.17113	2.26955	12.96529	1.20081	2.96745	1.18228	7.05065	1.60164	9.06053	2.49448	8.77407	0.93477	1.24486	3.38786	4.55694	49.81986	5.00958	2.8452	2.17602	0.5	2.58445	1.44006	78.22085	3.6373	2.2186	2.79563	0.6676	0.36269	3.72979	10.7382	31.01988	1.06027	9.19988	6.36304	1.32616	18.14727	1.81963	4.27057	1.98348	2.48729	8.88235	3.92495	1.36797	1.40599	0.36646	1.63896	1.64232	5.50293	1.82617	4.53997	3.66636	3.95746	2.48422	11.93758	1.62035	10.10881	9.08763	1.13012	57.24584	0.89932	4.99291	1.86721	0.98121	50.80412
k__Bacteria|p__Bacteroidetes	13.41141	32.96518	5.40671	18.15999	30.34047	81.75967	4.27374	30.13327	46.49909	43.55529	57.66033	49.65099	26.20005	17.82249	33.27119	2.93774	47.73127	14.78075	47.60045	2.91272	33.61085	46.65014	55.50137	1.19953	51.76194	40.20846	23.0696	10.87785	1.36165	62.28124	17.99733	17.58874	1.10919	38.92081	57.65471	36.00854	25.9811	34.82368	33.67695	8.35028	51.28709	21.46947	29.05731	13.24946	1.31715	41.65243	55.99608	8.00571	66.19961	0.09507	27.05738	73.85667	52.19672	5.83071	10.66223	41.70992	66.11441	11.79356	74.41542	61.18239	12.72778	20.93358	16.14577	20.74047	44.80075	10.02823	45.43686	3.36352	6.93551	17.07903	43.2191	26.25062	9.82981	45.04026	21.06404	50.66416	14.36911	15.319	17.67699	11.42057	66.88596	42.70693	36.76899	37.02871	54.31462	50.48564	4.62388	58.25004	34.69426	39.75024	24.09696	44.89614	11.55246	19.31606	56.92116	21.92221	36.3752	5.07012	5.47835	10.88987	47.34494	19.61885	6.57304	37.89479	53.74414	38.36221	54.21093	56.19118	8.68313	36.09589	64.33035	50.06292	55.73125	8.44713	72.24295	64.18098	80.37067	48.82685	45.18572	8.68372	38.05035	64.85413	0.11697	9.23109	1.76018	35.62475	16.22865	5.15336
k__Bacteria|p__Actinobacteria	2.61871	1.95018	48.0607	5.52754	21.1638	0.79415	16.23205	11.74318	0.53404	0.59828	17.75376	0.87283	37.70118	3.37215	7.10669	17.38335	1.00757	0.32688	5.43229	0.01225	20.0795	20.58183	1.77889	1.08487	4.01294	21.18235	20.02511	41.52961	9.30538	0.4649	14.30512	32.34099	12.94115	1.17345	3.96497	1.5101	4.94689	0.67494	12.47043	0.16205	3.33753	6.75485	1.42176	14.18896	11.36432	9.91278	0.18558	1.73129	6.96258	0.62282	3.45388	1.52452	0.95376	9.75443	18.69463	0.84331	1.75567	1.93814	20.42217	9.35515	2.21293	4.32846	2.48591	7.80195	1.37512	4.71429	0.71746	5.92698	32.1364	22.60405	2.7396	11.59761	6.19304	15.69099	0.70321	0.58189	11.53404	3.75811	5.70833	6.01821	0.90158	3.24178	6.52465	0.92374	3.68604	0.63962	0.4711	0.94727	1.00089	0.29727	3.83068	0.85315	3.29478	0.23465	0.06681	9.66411	2.9606	1.31631	13.84073	3.94567	0.49547	7.88718	17.11894	3.62117	2.12836	0.97039	11.1927	0.21154	17.24368	6.04779	0.56286	2.88037	1.2807	4.82594	2.22911	3.15127	0.70034	0.17383	0.4324	3.90579	2.24382	5.62686	7.77568	1.80739	10.3558	5.35257	2.67196	17.13604
k__Viruses|p__Viruses_noname	0.59914	0.0028	0.03881	0	0.74351	5.52063	0.01547	0	0	1.22867	0	0	0.00131	0.2186	0.01095	0.01766	24.72842	54.74063	0.00346	0	0	0.0149	0	0	0.02097	0	2.81189	0	0.12469	0	0.00421	0	0.00537	0	0	0.00324	0	0.00896	0.36913	0.00268	0.01478	0.009	0	0.01842	0.07252	0.0071	0	0.03592	0	0	0.0102	0.00163	0.00404	0	0	0.00536	0.01767	0.00121	0	0.00638	1.75645	0.00197	0.00208	0.00789	21.57478	0.00185	0.0266	0.00201	0	0.51276	0.00364	0.02421	0.02615	0.01231	0	0.00127	0.02242	0.02852	0.00298	0	0.00309	0.04	0	0.00703	0.00236	0.00496	0.00143	0.03736	0	0.01121	0	0.02901	0.06647	0.00147	0	0.00685	0.01936	63.79942	0	0.00804	0.03498	0.00943	0.31001	0	0.00585	0.00429	1.28806	0.00697	0.01752	0.02975	0.00283	0	0.00707	0.01367	0.01274	0.00586	0.02285	0.03855	0.01563	0.0123	4.96804	0	0.22331	0.00972	0.0058	0.01532	0.06446	0.00578
k__Archaea|p__Euryarchaeota	0.59297	0	24.74531	0.00318	0	0.00121	0.00085	0	0.0031	0.00084	0	4.52603	0.04534	0	0	0.01909	0	0.01796	0	0	0	0	0	0	0	0	0.01378	0.02009	0	0	0	0	0	0	0	0	0	4.10864	0	0	0.52702	0	0	1.51837	0	0	0	0	0	0	0.90276	0	0	0	0	0.50397	0	0.00051	0	0.0143	0	0.11171	0	0	0.00864	0.05226	0.00313	0	0	0.0025	1.54272	0.41209	0	0	0	0	0	0	0	0	0	0	0	2.0487	0	0	0	2.15478	0	0	0	0	0	0	0	0	0	0.01197	0	0	5.70511	0.00426	0	0	0.04881	0	8.66213	0.00869	0	0	0	0.08042	0	1.0624	0	0.01998	0	0	0	0	0.00787	0	0.08231	0	0	0	0	0
k__Bacteria|p__Fusobacteria	0.02622	0.84244	0	0.03866	0.00291	0	0	0.38102	0.34825	0.06586	0.00821	0	0	1.84384	0.07935	0.0031	0	0	9.30756	1.16486	0.01721	0.00486	0.13942	0	0.00806	0.04533	0.31144	0	0.0179	0.97826	0.01541	0.03693	0.00128	0.07498	8.35681	0	0.01269	0.05715	0.50834	0.0329	0	0.08865	4.95885	0.00403	0	0	0.74754	0	0.04563	0.00077	0	0	3.31991	0	0	0	2.44827	0	0	0.00745	0	0	0	0	0	0	0	0	0	0.17183	0	0	0	0.12111	1.76129	1.70238	0.00222	0.00128	0.01035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11275	0.00572	0.00649	0.06371	0.0413	0.10796	0.00209	0.20249	0.00283	0.00184	0	0	0.78101	0.04693	0.34669	1.08833	0	0.43356	0	0.09502	0.16523	0.26822	1.21093	0.66171	0.04495	0.97644	1.13232	0.03049	0.10778	0.15478	0	0	0	0.01859	0.16307	0.75759
k__Bacteria|p__Candidatus_Saccharibacteria	0.01612	0.03015	0.00518	0.00615	0	0.00593	0	0.01233	0	0	0	0	0.00047	0.10002	0	0.15307	0.00863	0	0.01733	0	0	0.0132	0	0.01714	0.02384	0	0.04043	0.00319	0.16833	0.00428	0.03609	0	0.02478	0	0	0.00058	0	0.00414	0.04665	0.0342	0	0.00329	0	0.00172	0.01382	0.00721	0	0.00681	0.02929	0.01773	0.00763	0	0.00518	0.02011	0.00367	0.01492	0.02197	0.01162	0.03939	0.0193	0.01134	0	0	0.0093	0	0.02817	0	0.0109	0	0.01808	0.02309	0.00141	0.01801	0.00134	0	0	0.01037	0	0.00201	0.00046	0.00101	0	0	0	0.01264	0	0	0	0	0	0	0	0.00458	0	0.00465	0.00316	0.00374	0	0.00518	0	0	0.00869	0	0.00492	0	0.02222	0	0	0	0	0	0	0	0	0.00899	0.00211	0	0	0.00531	0.00349	0	0	0	0	0.02322	0	0	0.00353
k__Bacteria|p__Acidobacteria	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00294	0	0	0	0	0	0.00434	0	0	0.00334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00694	0	0	0	0	0	0.00197	0	0	0	0	0	0	0	0	0	0	0	0	0.01238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus	0.00252	0	0	0.00249	0	0	0	0	0	0	0	0.00296	0	0.00231	0	0	0	0	0	0	0.003	0	0	0	0	0	0.00236	0.00474	0	0	0	0	0	0	0	0.00249	0.00639	0	0	0	0	0	0	0	0	0.00767	0	0.00513	0	0	0	0	0	0	0	0.00411	0	0	0	0	0.0134	0	0	0	0	0	0.01306	0.00925	0.00591	0.00429	0	0	0	0	0	0	0	0	0	0	0	0.0116	0.01617	0	0	0.00253	0	0	0	0	0	0	0	0.00225	0	0	0	0	0	0	0	0	0.00345	0.00712	0	0	0	0	0	0.00394	0	0	0	0	0	0	0.00454	0	0.00328	0	0	0	0	0.00496	0.00296	0.00671	0.00317	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	31.87952	19.43741	0.01785	7.70884	17.78972	0.00752	0.00811	0.01055	0.01272	0.40143	0.00785	0.03696	0.03888	0.011	0.0302	14.41576	0.08382	0.05183	7.59361	62.66963	0.01094	0.35047	0.0086	0.01301	0.00657	0.92547	1.0843	0.47078	0.17656	0	0	0.0186	0	0	0.0046	0.0117	12.72015	38.96888	0.52751	0	0	0.13174	0	0	0.07121	13.80408	3.18677	0.58494	0	0	0.04731	5.64777	0	0.00328	4.96272	0	0	0	0	0.44458	0.00457	0	0.01755	0	0.13858	0.0038	1.61294	0	0	0.34924	3.51954	0.03041	0	0	0.90478	0.22513	0	0.56423	0	0	0.79035	0	5.69791	0	0	0	0.0581	0.00258	1.05504	0.18632	0.10644	0	0	0	0	0	12.4712	0.00481	0	0	0	0	0	0	9.89248	0.00644	0	0	43.02209	2.69769	0.01441	0	0.07208	21.78452	0	0.00836	0.01433	7.63622	0	0.23215	0	0	0.03331	0.1593	3.17965	0	0	0.04896
k__Bacteria|p__Firmicutes|c__Clostridia	25.5702	35.83443	16.15946	59.44497	27.93068	9.20737	54.16597	20.86101	18.51868	17.42939	15.05785	14.13026	27.12149	45.51654	24.28115	61.88034	18.12442	4.37339	12.28669	25.08883	12.72577	30.67083	15.68187	10.32329	29.72111	31.09613	41.20832	34.64519	61.51414	6.84283	58.5765	29.30022	39.90445	53.04412	13.01989	29.57988	52.66484	17.15639	40.15553	81.99726	23.14268	60.09428	24.39701	59.00311	81.68372	30.58087	20.40762	76.72825	19.3148	1.5216	62.88649	14.08414	21.71677	79.07565	59.27073	38.17651	20.49904	37.37199	1.20626	24.80879	72.08817	60.2026	17.73426	39.80114	24.37502	74.96538	35.42595	60.8073	51.16223	47.85395	36.11869	49.11085	70.88593	30.68876	66.37594	15.36881	70.50831	51.18835	44.70312	26.22596	24.43487	50.97277	36.43955	51.10237	34.01881	43.66954	13.25282	31.9757	57.46101	56.79388	52.55585	51.53619	33.20692	68.42693	7.34314	64.2431	37.12184	15.49904	22.78222	56.17474	44.03503	58.02662	37.73984	54.16963	10.91154	56.08211	22.2334	31.26178	26.47846	43.16136	31.28703	37.41147	32.88618	44.9622	17.64198	27.1026	12.95574	28.85958	45.95776	36.38927	40.9015	27.44166	26.5606	85.56937	77.88671	44.32879	78.31751	22.0091
