,Streptococcus_anginosus,Klebsiella_michiganensis,Enterococcus_faecalis,Lactobacillus_salivarius,Dielma_fastidiosa,Streptococcus_constellatus,Streptococcus_parasanguinis,Peptostreptococcus_anaerobius,Bifidobacterium_longum,Bifidobacterium_breve,Lactobacillus_ruminis,Lactococcus_lactis,Streptococcus_vestibularis,Streptococcus_salivarius,Streptococcus_thermophilus,Lactobacillus_casei,Megasphaera_elsdenii,Bacteroides_stercoris,Prevotella_nigrescens,Streptococcus_sanguinis,Ruminococcus_gnavus,Ruminococcus_lactaris,Bacteroides_fragilis,Streptococcus_mutans,Bacteroides_nordii,Streptococcus_oralis,Haemophilus_parainfluenzae,Enterococcus_faecium,Acidaminococcus_intestini,Anaerococcus_obesiensis,Bacteroides_barnesiae,Bacteroides_massiliensis,Bacteroides_salyersiae,Blautia_wexlerae,Clostridium_saccharogumia,Megamonas_funiformis,Prevotella_intermedia,Prevotella_oris,Solobacterium_moorei,Veillonella_atypica,Lactobacillus_mucosae,Enterococcus_durans,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Bifidobacterium_catenulatum,Eggerthella_lenta,Clostridium_innocuum,Bacteroides_cellulosilyticus,Lactobacillus_gasseri,Atopobium_parvulum,Fusobacterium_nucleatum,Sutterella_wadsworthensis,Alistipes_onderdonkii,Bifidobacterium_bifidum,Streptococcus_equinus,Hungatella_hathewayi,Clostridium_scindens,Anaerotruncus_colihominis,Clostridium_boltae,Lachnospiraceae_bacterium,Bacteroides_thetaiotaomicron,Bacteroides_dorei,Bacteroides_rodentium,Parabacteroides_goldsteinii,Phascolarctobacterium_succinatutens,Dorea_formicigenerans,Clostridium_butyricum,Clostridium_clostridioforme,Veillonella_parvula,Lactobacillus_fermentum,Bacteroides_xylanisolvens,Lactobacillus_reuteri,Clostridium_perfringens,Mogibacterium_timidum,Parvimonas_micra,Bilophila_wadsworthia,Bifidobacterium_adolescentis,Bifidobacterium_ruminantium,Hafnia_alvei,Bifidobacterium_angulatum,Akkermansia_muciniphila,Anaerostipes_hadrus,Ruminococcus_torques,Flavonifractor_plautii,Parabacteroides_merdae,Faecalibacterium_prausnitzii,Clostridium_saccharolyticum,Anaerostipes_caccae,Bacteroides_caccae,Collinsella_aerofaciens,Methanobrevibacter_smithii,Eubacterium_siraeum,Fusobacterium_ulcerans,Fusobacterium_gonidiaformans,Parasutterella_excrementihominis,Bacteroides_finegoldii,Bacteroides_eggerthii,Eubacterium_rectale,Roseburia_intestinalis,Blautia_hansenii,Faecalitalea_cylindroides,Clostridium_symbiosum,Alistipes_finegoldii,Turicibacter_sanguinis,Porphyromonas_asaccharolytica,Streptococcus_australis,Prevotella_stercorea,Alistipes_timonensis,Alistipes_senegalensis,Senegalimassilia_anaerobia,Bacteroides_faecis,Enorma_massiliensis,Alistipes_obesi,Blautia_producta,Parabacteroides_gordonii,Porphyromonas_somerae,Porphyromonas_uenonis,Faecalicoccus_pleomorphus,Ruminococcus_bicirculans,Butyricicoccus_pullicaecorum,cand._Alistipes,Holdemania_massiliensis,Megasphaera_massiliensis,Clostridiales_bacterium,Bacteroides_stercorirosoris,Eubacterium_ramulus,Clostridium_paraputrificum,Dorea_longicatena,Intestinimonas_butyriciproducens,Adlercreutzia_equolifaciens,Mitsuokella_jalaludinii,Alistipes_inops,bacterium_OL-1,bacterium_LF-3,Ruminococcus_champanellensis,butyrate-producing_bacterium,Pyramidobacter_piscolens,Blautia_obeum,Eubacterium_ventriosum,Desulfovibrio_piger,Eubacterium_hallii,Ruminococcus_callidus,Coprococcus_eutactus,Clostridium_leptum,Clostridium_spiroforme,Alistipes_putredinis,Intestinibacter_bartlettii,Fusobacterium_mortiferum,Fusobacterium_varium,Bacteroides_coprocola,Coprococcus_comes,Bacteroides_intestinalis,Blautia_hydrogenotrophica,Bacteroides_pectinophilus,Bacteroides_plebeius,Tyzzerella_nexilis,Mitsuokella_multacida,Butyrivibrio_crossotus,Eubacterium_eligens,Clostridium_asparagiforme,Holdemanella_biformis,Collinsella_intestinalis,Prevotella_copri,Holdemania_filiformis,Veillonella_dispar,Bacteroides_coprophilus,Ruminococcaceae_bacterium,Gemella_morbillorum,Roseburia_hominis,Acidaminococcus_fermentans,Dialister_invisus,Peptostreptococcus_stomatis,Roseburia_inulinivorans,Alloprevotella_tannerae,Granulicatella_adiacens,Ruminococcus_bromii,Megasphaera_micronuciformis,Odoribacter_splanchnicus,Alistipes_shahii,Coprococcus_catus,Alistipes_indistinctus,Barnesiella_intestinihominis,Clostridium_citroniae,Collinsella_tanakaei,Dialister_succinatiphilus,Slackia_piriformis,Paraprevotella_clara,Paraprevotella_xylaniphila,Succinatimonas_hippei,Bacteroides_clarus,Bacteroides_fluxus,Parabacteroides_johnsonii,Libanicoccus_massiliensis,Mailhella_massiliensis,Verrucomicrobia_bacterium,Merdibacter_massiliensis,Firmicutes_bacterium,Lentisphaerae_bacterium,Burkholderiales_bacterium,Succinivibrio_dextrinosolvens,Niameybacter_massiliensis
CCIS07539127ST-4-0,0.0006493790000000001,0.0,0.0,0.008658383,8.66e-05,0.0,0.002597515,0.0,0.001991428,0.0,0.0,4.33e-05,0.000389627,0.004805403,0.010303475999999999,0.0,0.0,0.0,0.0,8.66e-05,0.00043291900000000003,0.0,0.0,0.0,0.0,0.000173168,0.00021646,0.0,0.002381055,0.0,0.0,0.017013723999999997,0.0042859,0.001948136,0.0,0.0,0.0,0.0,4.33e-05,8.66e-05,4.33e-05,0.0,8.66e-05,8.66e-05,0.004372484,0.00021646,0.000303043,0.00337677,0.00021646,0.0,0.0,0.0,0.001255466,0.005714533000000001,0.0,4.33e-05,8.66e-05,0.00012987600000000001,0.000173168,4.33e-05,0.006883415,0.06368241,0.009004719,0.000346335,0.0,0.00090913,0.0,0.00012987600000000001,0.000303043,0.000303043,0.0013420489999999999,0.0,0.0,4.33e-05,4.33e-05,0.002207888,0.002554223,0.0,0.0,0.0,0.0,0.004329192,0.005671241,0.00012987600000000001,0.004978570999999999,8.66e-05,0.0,0.0,0.0,0.00722975,0.012814408000000001,8.66e-05,0.0,0.0,0.0,0.0,0.0,4.33e-05,0.0015152170000000001,0.0,0.0,0.0,0.002597515,0.0,0.0,4.33e-05,0.0,0.0,0.0,0.0,0.0,0.00025975200000000003,0.00021646,0.0,0.0,0.0,0.0,0.0,0.015022295,0.0,0.000952422,0.0,0.0,0.0,0.0,0.001385341,0.0,0.005021862,8.66e-05,0.000779255,0.0,0.0,0.0,0.002857267,0.0,0.002121304,0.0,0.008441924,0.001904844,0.0,0.007835837,0.0,0.0,8.66e-05,0.0,0.011082731,0.0,0.0,0.0,0.000995714,0.012727823999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008831551,0.00043291900000000003,0.0,0.0,0.0030737259999999997,0.00021646,0.0,0.0,0.00012987600000000001,4.33e-05,0.006234036,0.0,8.66e-05,8.66e-05,0.007965713000000001,0.0,0.0,0.00012987600000000001,0.0,0.007099874,0.002164596,0.0008225460000000001,0.000779255,0.002987142,0.00021646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000303043,0.00225118,0.0006493790000000001,0.0,0.0
CCIS07648107ST-4-0,0.0,0.0,4.5e-05,4.5e-05,0.000180172,4.5e-05,4.5e-05,0.0,9.01e-05,0.0,0.0,0.0,9.01e-05,0.000270258,0.03450295,0.0016665920000000002,0.0,0.000945903,0.0,9.01e-05,0.003783613,0.0,0.0,4.5e-05,0.004729517,0.0,9.01e-05,9.01e-05,0.0,0.0,0.0,0.024548444,0.002117022,0.037025359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000135129,0.0,0.0,0.030268907,9.01e-05,0.000675645,0.015179496,4.5e-05,0.000180172,0.0,0.000315301,0.000135129,0.0,0.0,0.0,0.0,0.000180172,0.003333183,9.01e-05,0.001801721,0.049547318,0.005179947,4.5e-05,0.010359894,0.0036935270000000003,0.0,4.5e-05,9.01e-05,0.0,0.004954732,0.0,0.0,0.0,0.0,0.00148642,0.0,0.0,0.0,0.0,0.0,0.037430746,0.010404937,0.001126075,0.00090086,0.000135129,0.0,0.0,0.0,0.020089185,0.0,0.0,0.0,0.0,9.01e-05,0.002567452,0.02941309,9.01e-05,0.022206207000000002,0.0,0.002071979,0.000315301,0.000585559,0.0,0.0,9.01e-05,0.0,4.5e-05,0.0004954730000000001,0.00045043,0.0008107739999999999,0.0,0.00135129,0.0,4.5e-05,0.0,0.0,0.0,0.00851313,0.000315301,0.000180172,9.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000180172,0.0,4.5e-05,0.0,0.006260979,0.0,0.002117022,0.0,0.010314851,0.0,0.00238728,0.000180172,0.0,0.0,9.01e-05,0.000225215,0.006035764,0.0,0.0,0.0,0.0,4.5e-05,9.01e-05,0.0,0.0,0.0,0.000135129,0.0,9.01e-05,0.036304671000000004,0.000675645,0.0,0.0,0.0,9.01e-05,0.0,0.0,0.002117022,0.0,0.0,0.0,0.0,0.0,0.005945678,0.0,0.0,4.5e-05,0.0,0.0009909460000000001,0.002657538,0.003198054,0.000360344,0.001171118,9.01e-05,0.0004954730000000001,0.0,0.0,4.5e-05,0.007342011999999999,0.0,0.009954507,0.0,0.0018467639999999999,0.0,4.5e-05,0.0,0.0,4.5e-05,0.0,0.0,0.0,0.0
CCIS09568613ST-4-0,3.82e-05,0.0,0.00424458,0.0,7.65e-05,3.82e-05,0.000229437,0.0,0.002715001,0.0,0.0,0.002064931,0.000114718,0.000879507,0.000267676,0.0,0.0,0.00558296,0.0,0.000114718,0.000344155,0.000841268,0.0,0.0,0.000152958,3.82e-05,0.00137662,0.000305916,0.0,0.0,0.0,0.0,0.0,0.0017972539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65e-05,3.82e-05,3.82e-05,0.000382395,0.000114718,0.0,0.0008030289999999999,0.000114718,0.0,0.0,0.000497113,0.0018737329999999998,3.82e-05,0.0,0.0,0.0,7.65e-05,0.00019119700000000002,0.000152958,0.00045887300000000005,0.01265726,0.010171695,0.001108944,0.006577186,0.001338381,0.0,0.0,0.000152958,0.0,0.001453099,0.0,0.0,0.0,0.001988452,0.000344155,0.01261902,0.0011471839999999999,0.0,0.0,0.005277045,0.0048181709999999996,0.00045887300000000005,3.82e-05,0.00214141,0.015945853,0.0,0.0,0.00558296,0.002332607,0.0037092270000000003,0.00072655,0.0,0.0,3.82e-05,0.0,0.014569233000000001,0.009024510999999999,0.001529578,0.0,3.82e-05,0.00019119700000000002,0.004665214,0.0,0.0,0.000114718,0.0,3.82e-05,0.001453099,0.000114718,0.0,0.0,0.0029061990000000004,0.0,0.0,0.0,0.0,0.0,0.013039654,0.0,0.000229437,0.0,0.0,0.0,0.0,0.000382395,0.0,0.000917747,0.000114718,7.65e-05,0.000305916,0.000344155,0.0,0.0011854230000000001,0.001835494,0.00019119700000000002,0.0,0.000955986,0.00072655,0.000420634,0.006003595,0.0,0.0,0.00019119700000000002,0.000114718,0.009751061,0.000382395,0.0,0.0,0.0,0.003632748,7.65e-05,0.0,0.0,0.0,0.001032465,7.65e-05,0.0,0.003326833,0.0,0.008909793000000001,0.0,3.82e-05,0.000152958,0.0,0.0,3.82e-05,0.0,0.000879507,0.0,0.0,3.82e-05,0.002409086,0.0,0.0,7.65e-05,0.0,0.003288593,0.001682536,0.001453099,0.000152958,0.01120416,3.82e-05,0.0,0.0,0.0,3.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000229437,0.0,0.0,0.000420634,0.00019119700000000002,0.0,0.0,0.0
CCIS10706551ST-3-0,0.0,0.0,0.0,0.0,0.0,0.0,5.8299999999999994e-05,0.0,0.000175009,0.0,0.0,5.8299999999999994e-05,0.000116673,0.0005250259999999999,0.004141874,0.000116673,0.0,0.0,0.0,0.0,5.8299999999999994e-05,0.0,0.0,0.0,0.000116673,0.0,0.00233345,0.0,0.0,0.0,0.0,0.0,0.0,0.0008167080000000001,0.0,0.0,0.0,0.0,0.0,0.00029168099999999996,0.0,0.0,0.0,0.000175009,5.8299999999999994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003966865,0.000583363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005250259999999999,0.046493991,0.010208844,0.0,0.008458756,0.00029168099999999996,0.0,0.0,0.000233345,0.0,0.0005250259999999999,0.0,0.0,0.0,0.0,0.000175009,0.000700035,0.0,0.0,0.0,0.0,0.00326683,0.0,0.000116673,0.003091821,0.000175009,0.0,0.0,0.0,0.00029168099999999996,5.8299999999999994e-05,0.000233345,0.0,0.0,0.000175009,0.0,0.002566795,0.037685218,0.002100105,0.0,0.0,0.0,5.8299999999999994e-05,0.0,0.0,0.000233345,0.0,0.0,0.000175009,0.0,0.0012250610000000002,0.0,0.00040835400000000004,0.0,0.0,0.0,0.0,0.0,0.034943414,0.0,0.0,0.0,0.0,0.0,0.0,0.000175009,0.0,0.000175009,0.0,5.8299999999999994e-05,0.0,0.0,0.0,0.000583363,0.0,0.0026251309999999997,0.0,0.0005250259999999999,0.001283398,5.8299999999999994e-05,0.00029168099999999996,0.0,0.0,0.000116673,0.0,0.003091821,0.000116673,0.0,0.0,0.0,0.0028584759999999996,0.0,0.0,0.0,0.11982265800000001,0.0,0.0,0.0,0.12833975,0.0,0.0,0.0,0.0,5.8299999999999994e-05,0.00029168099999999996,0.0,0.0,0.0,0.005425271,0.0,0.0,0.0,0.011900595,0.0,0.000175009,0.0034418390000000004,0.0,0.001633415,0.000350018,0.001166725,0.0,0.0,0.0,0.0,0.0,0.0,0.002916813,0.0,0.0,0.0009917160000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCIS11015875ST-4-0,0.0,4.93e-05,0.0,0.0,0.00019717099999999997,0.0,9.86e-05,0.0,0.017351013000000002,0.0,0.0,0.0,0.0,9.86e-05,0.0,0.0,0.0,9.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000147878,0.0,0.0,4.93e-05,0.0,0.0,0.0,0.0,0.0,0.00261251,0.0,0.00744319,0.002020999,0.0,0.000394341,0.0,0.0,0.0,0.0,0.0035490709999999996,0.002464633,9.86e-05,0.00019717099999999997,0.016808794,0.0,0.0,0.0,0.0,0.017843939,0.0,0.0,9.86e-05,0.000246463,4.93e-05,0.000542219,0.00167595,0.000985853,0.008478336,0.04603933599999999,0.0,0.0,0.00073939,0.0,0.0,0.0,0.0,0.000443634,0.0,0.0,0.0,0.000147878,0.007689653,0.000394341,0.0,0.0,0.0,0.0038448270000000003,0.00019717099999999997,0.009365604,0.0013309020000000001,0.020900084,0.004239168,0.0,0.0,0.011386602,0.003746241,0.010400749,0.006703799999999999,0.0,0.0,0.000295756,0.0,0.0,0.023956228,0.0,0.0,0.0,0.0,0.000295756,0.0,0.0,0.0,0.0,4.93e-05,0.000443634,0.000887268,4.93e-05,0.0,0.0029575590000000002,0.0,0.0,0.000837975,0.0,0.0,0.0,0.0,0.000147878,0.0,0.0,0.0,0.0,0.000492927,0.0,0.0,0.000147878,0.000295756,0.0,0.0017252429999999998,0.0,0.000345049,0.0,4.93e-05,0.0,0.001035146,0.0,9.86e-05,0.0018731210000000002,0.003204022,0.0,4.93e-05,0.0,0.011435895,0.0,0.0,0.0,0.0,0.0028096809999999996,0.004041997,0.0,0.00483068,0.0,0.0,0.0,0.000147878,0.0,9.86e-05,0.0,0.0,0.0,4.93e-05,0.0,0.0,0.000147878,0.0,0.001133731,0.0,9.86e-05,0.000394341,0.001183024,0.0,4.93e-05,0.023019667999999997,0.0,0.000443634,0.0,0.000640804,9.86e-05,0.0045842159999999995,4.93e-05,0.0,0.0,4.93e-05,0.001626657,0.0,0.0,0.000542219,0.0,0.0,0.0,0.00073939,0.000295756,0.0,0.000246463,4.93e-05,0.0,0.0,0.0
CCIS11354283ST-4-0,5.31e-05,0.0,0.000637112,0.000106185,0.000106185,0.0,0.000212371,0.0,0.009344306,0.0,0.0,0.0,0.000106185,0.002867003,0.000106185,0.0,5.31e-05,5.31e-05,0.0,0.000106185,0.002707725,0.019803557,0.0,0.0,0.000265463,5.31e-05,0.0,5.31e-05,0.0,0.0,0.0,0.000106185,0.0,0.013538625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000159278,5.31e-05,0.000477834,0.000106185,0.006636581,0.000159278,0.0,0.0,0.0,0.000106185,0.0,0.0,0.0,0.000212371,0.0,0.000318556,0.000318556,0.0008494819999999999,0.026174675,0.045765861,0.0006902039999999999,5.31e-05,0.000159278,0.0,5.31e-05,0.0,0.0,0.000955668,0.0,5.31e-05,5.31e-05,0.0,0.00042474099999999996,0.000106185,0.0,0.0,0.0,0.007645341,0.009928325,0.00100876,0.000637112,0.005627821,0.004884523,0.000106185,0.0,0.002548447,0.000159278,0.011043271,0.00100876,0.0,0.0,0.001645872,0.002707725,0.0,0.048792142000000004,0.000159278,0.0,5.31e-05,0.000106185,0.0008494819999999999,0.0,0.0,0.0,0.0,0.0,0.000265463,0.0,0.0,0.011521103999999999,0.0011149460000000001,0.0,0.0,0.0,0.0,0.0,0.000106185,0.000159278,0.002336076,0.0,0.0,0.0,0.0,0.00281391,0.0,0.000212371,5.31e-05,0.000584019,5.31e-05,0.0,0.0,0.000106185,0.0,0.000106185,0.0,0.022936023,0.002442262,0.0,0.012264401000000001,0.0,0.0,0.000530926,0.0008494819999999999,0.007486063,0.00079639,0.000159278,0.0,0.000106185,0.009662862,0.0,0.000371649,0.0,0.000106185,0.0,0.0,0.000106185,0.005999469,5.31e-05,0.0,0.0,0.00042474099999999996,0.000106185,0.0,0.0,0.00260154,0.0,0.000265463,0.0,0.0,0.000106185,0.001168038,0.0,0.0,0.08436421599999999,0.0,0.00281391,0.001911335,0.000902575,0.0,0.012158216000000001,5.31e-05,0.0,0.0,0.0,5.31e-05,0.0,0.0,0.001061853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCIS11362406ST-4-0,0.00010299,3.43e-05,0.0,0.0,0.0,0.00013732,0.001029901,0.0,0.006110749,0.0,0.026331148,0.00037763099999999996,0.00041196099999999997,0.019156166999999998,0.00010299,0.0,0.0,0.001819493,0.0,0.00017165,3.43e-05,3.43e-05,0.0,0.000686601,0.0,0.00020598,3.43e-05,0.00037763099999999996,0.0,0.0,0.0,0.001235882,0.0,0.019671118,0.0,0.0,0.0,0.0,0.0,3.43e-05,0.00010299,0.0,6.87e-05,6.87e-05,0.00017165,3.43e-05,6.87e-05,0.00010299,0.000755261,6.87e-05,0.0,0.00010299,0.00020598,0.00027464,0.0,3.43e-05,0.00010299,0.0,6.87e-05,3.43e-05,3.43e-05,0.015826153,0.013320058999999999,0.00010299,0.00010299,0.007861581,0.0,0.0,3.43e-05,3.43e-05,0.0005836109999999999,0.007586941,0.0,0.0,3.43e-05,0.001201552,0.026640117999999997,0.002746404,0.0,0.0,6.87e-05,0.00714065,6.87e-05,0.00013732,0.004737547,0.009715404,3.43e-05,0.0,0.00017165,0.016821724,3.43e-05,0.002162793,0.0,0.0,0.00010299,0.00037763099999999996,0.00020598,0.018091936,3.43e-05,0.0,0.0,0.0,0.001270212,0.0,0.0,0.00017165,0.0,0.0,0.0,0.001064232,0.000961241,0.0,0.00024031,0.0,0.0,0.0,0.0,0.00024031,0.003398675,0.0,0.000549281,0.0,0.0,0.0,0.0,0.00013732,0.0,3.43e-05,3.43e-05,0.00013732,6.87e-05,0.002643414,0.0,0.004359916,0.0,0.00010299,3.43e-05,0.005973429000000001,0.0018881529999999998,0.0,0.023996704,3.43e-05,0.0,0.00030897,0.0,6.87e-05,6.87e-05,0.0,0.0,0.0,0.009543754,0.0,3.43e-05,0.0,0.0,6.87e-05,0.0018881529999999998,0.0,0.022520512000000003,0.0,0.0049778570000000005,0.0,0.00693467,0.0,0.0,0.0,3.43e-05,0.0,0.00010299,0.0,0.00010299,3.43e-05,0.00017165,0.0,0.00010299,0.016066463,0.0,0.002300113,0.001956813,0.002025473,0.0,0.009990044,6.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCIS11558985ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044355699999999997,0.0,0.0,0.0,0.0,0.000110889,0.0,0.000887115,0.00033266800000000005,0.0,0.0,0.010756265,0.0,0.000110889,0.00033266800000000005,0.0,0.0,0.0,0.0,0.000110889,0.0,0.0,0.0,0.0,0.0,0.085828343,0.001774229,0.000998004,0.0,0.0,0.0,0.0,0.0,0.000110889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000554447,0.0,0.0,0.0,0.004213795,0.005322688000000001,0.0,0.0,0.000110889,0.0,0.0,0.00022177900000000002,0.0,0.005877135,0.065424706,0.038811266000000004,0.000110889,0.015635396,0.0006653360000000001,0.0,0.00022177900000000002,0.0,0.0,0.0011088930000000001,0.0,0.0,0.0,0.0,0.000554447,0.0,0.0,0.000110889,0.0,0.00033266800000000005,0.001552451,0.002550455,0.0006653360000000001,0.013861166999999999,0.005544466999999999,0.0,0.0,0.004879131,0.000887115,0.0,0.00166334,0.0,0.0,0.000776225,0.0,0.001885119,0.020847194,0.0073186959999999995,0.0,0.00022177900000000002,0.0,0.0013306720000000002,0.000998004,0.0,0.0,0.0,0.0,0.00022177900000000002,0.0,0.018074961,0.0,0.00022177900000000002,0.0,0.000110889,0.0,0.0,0.0,0.0038811270000000003,0.0,0.00033266800000000005,0.0,0.0,0.0,0.0,0.000998004,0.0,0.000776225,0.0,0.000110889,0.0,0.003215791,0.0,0.002772233,0.0,0.001552451,0.0,0.000776225,0.0006653360000000001,0.00033266800000000005,0.00044355699999999997,0.0,0.0,0.00022177900000000002,0.00033266800000000005,0.015968064,0.00022177900000000002,0.0,0.0,0.0,0.003215791,0.0,0.0,0.0,0.28176979399999996,0.0,0.0,0.0,0.007429585,0.0,0.005877135,0.0,0.0,0.00022177900000000002,0.0,0.0,0.0,0.0,0.00022177900000000002,0.0,0.0,0.0,0.005544466999999999,0.0,0.0,0.002439565,0.0,0.0038811270000000003,0.001774229,0.000554447,0.00022177900000000002,0.0073186959999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCIS12370844ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004716980999999999,0.0,0.0,0.004716980999999999,0.0,0.0,0.001572327,0.0,0.0,0.001572327,0.001572327,0.0,0.0,0.025157232999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.037735849,0.0,0.009433961999999999,0.0,0.0,0.001572327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001572327,0.0,0.004716980999999999,0.001572327,0.0,0.009433961999999999,0.051886792,0.01572327,0.0,0.0,0.003144654,0.0,0.0,0.0,0.0,0.006289308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001572327,0.003144654,0.01572327,0.0,0.009433961999999999,0.003144654,0.0,0.0,0.0,0.001572327,0.001572327,0.0,0.0,0.273584906,0.0,0.0,0.0,0.006289308,0.001572327,0.0,0.0,0.0,0.001572327,0.0,0.0,0.0,0.001572327,0.0,0.0,0.0,0.0,0.0,0.001572327,0.0,0.0,0.0,0.0,0.0,0.001572327,0.0,0.0,0.0,0.0,0.0,0.0,0.001572327,0.0,0.006289308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001572327,0.004716980999999999,0.0,0.001572327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007861635,0.014150943000000001,0.003144654,0.0,0.0,0.0,0.0,0.001572327,0.003144654,0.0,0.0,0.0,0.001572327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308,0.0,0.0,0.114779874,0.0,0.004716980999999999,0.001572327,0.004716980999999999,0.0,0.001572327,0.0,0.001572327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCIS12656533ST-4-0,0.00013008100000000002,0.0,6.500000000000001e-05,0.0,0.0,0.0,0.000260163,0.0,0.002796748,0.0,0.0,0.00013008100000000002,0.000325203,0.0016910570000000002,0.005398374,0.0,0.0,0.00013008100000000002,0.0,0.0,0.0,0.0028617890000000004,0.0,0.0,0.0,6.500000000000001e-05,0.0,0.0,0.0,0.00019512200000000002,0.0,0.0,0.0,0.001365854,0.0,0.00013008100000000002,6.500000000000001e-05,0.0,0.00019512200000000002,0.0,0.0,0.0,6.500000000000001e-05,6.500000000000001e-05,6.500000000000001e-05,0.003056911,0.0,6.500000000000001e-05,6.500000000000001e-05,6.500000000000001e-05,0.0,0.0,6.500000000000001e-05,0.0,0.0,0.00013008100000000002,0.0,0.0,6.500000000000001e-05,0.0,0.001430894,0.042731707,0.003512195,0.0,0.0,0.000455285,0.0,0.0,0.0,0.0,0.000845528,0.0,6.500000000000001e-05,6.500000000000001e-05,0.00201626,0.001105691,0.005723577,0.0,0.0,0.0,0.12214634099999999,0.006439024000000001,0.0015609760000000002,0.001300813,0.0,6.500000000000001e-05,0.0,0.0,0.005333333000000001,6.500000000000001e-05,0.058796747999999996,6.500000000000001e-05,0.0,0.0,0.0016910570000000002,0.0,0.000650407,0.00039024400000000004,0.00013008100000000002,0.0,0.023804877999999998,0.001430894,0.001495935,0.00013008100000000002,0.0,6.500000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.005658537,0.0016910570000000002,0.0,0.0,0.0,0.0,0.0,0.002796748,0.0,0.000520325,6.500000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.00013008100000000002,0.001365854,0.0,0.0,0.005853659000000001,0.0,0.00104065,0.0,6.500000000000001e-05,0.0,0.001300813,0.00019512200000000002,0.0,0.00097561,0.000325203,0.0,0.00013008100000000002,0.00013008100000000002,0.000260163,0.00013008100000000002,0.0,0.0,0.0,6.500000000000001e-05,0.0,0.000260163,0.0,0.001105691,0.0,0.0,0.0,0.009365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.500000000000001e-05,0.0,0.000260163,0.0,0.0,0.004292683,0.001300813,0.0,6.500000000000001e-05,0.030699187000000003,0.0,0.003447154,0.00013008100000000002,0.002341463,0.00013008100000000002,0.015284553000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003186992,0.000650407,0.0,0.00013008100000000002,0.0,0.0,0.0
